,Plot,height_95p,canopy_cover_50p,canopy_cover_75p,plot_volume2,VCI,CAP,LPI,NDVI705,GNDVI,EVI,VOG2,MCARI2,MTVI,PBI,EVI2,GDD,Datt3,DCNI,LAI,PREC,date,hybrid_or_inbred,pedigree,nitrogen_treatment
204,201,2.347,82.75,42.74,0.053638961,0.952326943,75.29793107,0.001037434,0.828185,0.821475,0.76049,-0.727485,0.995495,0.738145,15.294995,0.791905,1662,11.94042,50.360715,4.435,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
205,202,2.31,81.31,38.43,0.090095038,0.952706254,73.66284311,0.000961616,0.829725,0.822505,0.764995,-0.72877,0.99725,0.745125,15.319805,0.79714,1662,11.885065,46.853955,4.766,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
206,203,2.281712878,83.77,43.55,0.112767939,0.966565904,78.71877098,0.000928811,0.82942,0.821575,0.761365,-0.71883,0.995635,0.73978,15.18264,0.792915,1662,11.96767,44.473775,4.247,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
207,204,2.376,82.95,41.35,0.121477794,0.956437728,77.36815824,0.000886934,0.839845,0.828215,0.765395,-0.75532,0.996645,0.73447,15.876,0.79253,1662,12.40585,67.149745,4.653,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
208,205,2.327,84.05,41.17,0.157866594,0.991728043,78.66851921,0.000886508,0.8256,0.81176,0.76516,-0.65477,0.99398,0.749165,13.87215,0.795045,1662,11.68381,56.692415,4.273,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
209,206,2.319741961,82.82,42.4,0.167260882,0.972520304,83.29399453,0.000848972,0.82862,0.81455,0.760235,-0.657295,0.995415,0.738405,13.96931,0.788725,1662,11.800535,57.9129,4.459,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
210,207,2.301374893,80.62,36.59,0.143809715,0.968514801,78.76133548,0.000844684,0.825185,0.81426,0.758335,-0.677425,0.993285,0.741915,14.11859,0.790095,1662,11.67799,58.25526,4.08,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
211,208,2.293464834,80.26,34.03,0.095305191,0.978065705,68.26380797,0.000887984,0.827735,0.815655,0.754025,-0.677605,0.99168,0.730185,14.193675,0.78314,1662,11.822115,58.63095,4.017,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
212,209,1.875,65.1,17.38,0.210791841,0.778440766,78.99921423,0.000879733,0.751425,0.734705,0.646175,-0.36045,0.94273,0.63466,8.26878,0.676125,1662,8.36788,59.532265,2.394,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
213,210,1.8895,63.77,18.75,0.119089607,0.766294767,66.66638804,0.00088659,0.749885,0.73257,0.645195,-0.34715,0.94454,0.634145,8.000375,0.674895,1662,8.27502,59.111325,2.685,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
214,211,2.207480145,78.64,37.68,0.202705703,0.929490062,85.23462722,0.000815287,0.82442,0.80986,0.73617,-0.638355,0.993935,0.70922,13.4029,0.764885,1662,11.56792,62.39869,3.438,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
215,212,2.347705817,85.06,42.46,0.123896533,0.992062522,78.39958087,0.000885805,0.831815,0.81919,0.7675,-0.685625,0.995925,0.746025,14.59662,0.79635,1662,11.992095,64.92394,4.559,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
216,301,2.3025,81.67,42.06,0.162714904,0.951394852,83.52611521,0.00086771,0.822705,0.81457,0.75226,-0.67264,0.99131,0.7299,14.317325,0.782655,1662,11.625485,65.332465,3.833,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
217,302,2.254,79.89,42.26,0.180650834,0.950663942,83.95712259,0.000835146,0.82131,0.811015,0.743515,-0.66442,0.99448,0.7233,14.01494,0.776365,1662,11.455035,69.87858,4.017,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
218,303,2.255,82.47,45.81,0.18256241,0.984237139,82.35812131,0.00085817,0.830195,0.821705,0.759245,-0.709775,0.993325,0.73339,15.037185,0.788295,1662,12.010155,67.711295,4.001,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
219,304,2.3005,82.12,43.03,0.18588487,0.931735212,80.83304621,0.000858047,0.838015,0.82472,0.75348,-0.728185,0.995625,0.71849,15.39848,0.779335,1662,12.266855,71.381415,4.417,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
220,305,2.189,76.24,33.97,0.127344304,0.868168246,81.38248584,0.000902408,0.801685,0.78213,0.719975,-0.492,0.98384,0.69892,10.95813,0.74561,1662,10.4756,65.862555,3.116,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
221,306,2.115,74.15,29.45,0.14611429,0.816907016,81.35481285,0.000879024,0.79135,0.773455,0.70134,-0.451655,0.97584,0.679215,10.26294,0.727185,1662,10.04278,62.69498,3.207,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
222,307,2.320129543,84.02,44.52,0.158577136,0.9335888,83.43467309,0.000865052,0.832025,0.823555,0.7652,-0.734715,0.99508,0.742675,15.225765,0.79576,1662,12.079975,59.6994,4.149,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
223,308,2.315716784,83.01,41.74,0.109927667,0.966673137,75.68286551,0.000906927,0.830645,0.82439,0.75465,-0.72959,0.99368,0.726765,15.38289,0.784495,1662,12.0185,66.40714,4.478,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
224,309,2.375,84.46,43.89,0.107252435,0.898621921,85.18983946,0.00093985,0.83639,0.823495,0.773955,-0.756055,0.997155,0.75085,15.54104,0.80227,1662,12.2607,59.661305,4.127,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
225,310,2.292177659,84.04,43.72,0.11222031,0.923857617,78.61402157,0.000959213,0.832535,0.823345,0.765135,-0.734655,0.99686,0.741895,15.343765,0.795475,1662,12.140855,60.185365,4.243,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
226,311,2.337,84.72,46.47,0.144956616,0.982147373,85.9330959,0.000915716,0.83205,0.8209,0.76268,-0.717465,0.99472,0.73982,14.99271,0.79304,1662,12.04663,58.99052,4.416,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
227,312,2.392,84.33,40.84,0.065126218,0.950247384,69.97828308,0.001064396,0.832175,0.8224,0.76762,-0.72079,0.994475,0.745395,15.13773,0.7973,1662,12.102405,61.337175,4.275,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
228,401,2.318722909,81.5,42.7,0.083394679,0.950933575,83.97617472,0.000953649,0.82232,0.818505,0.75339,-0.708345,0.99004,0.7298,14.968455,0.78448,1662,11.69932,62.870855,3.904,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
229,402,2.299494318,82.3,44.54,0.244776936,0.931996298,83.42698596,0.000859045,0.826805,0.81788,0.753655,-0.71051,0.996085,0.732335,14.831505,0.78624,1662,11.76767,66.24385,4.959,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
230,403,2.301,82.03,43.1,0.108621677,0.973319796,83.28680038,0.000891133,0.828545,0.822135,0.752405,-0.699725,0.993645,0.722365,15.0076,0.780315,1662,11.920745,59.7303,4.805,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
231,404,2.283,81.52,40.21,0.139373937,0.956707777,75.25547846,0.000914408,0.835775,0.82301,0.74829,-0.70321,0.99491,0.710595,15.05868,0.772685,1662,12.14844,61.31056,4.863,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
232,405,2.354253595,84.07,43.34,0.078643705,0.952785809,81.53995016,0.000963681,0.832825,0.82669,0.77822,-0.759355,0.99657,0.758145,15.90575,0.80844,1662,12.157495,70.057465,5.083,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
233,406,2.320344977,82.58,39.36,0.080031803,0.941569414,77.51420292,0.000971916,0.82766,0.82255,0.76373,-0.725715,0.99575,0.746275,15.24115,0.797285,1662,11.86646,69.775645,4.769,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
234,407,2.321861561,82.95,43.71,0.098911859,0.957754842,79.43339064,0.000998149,0.823175,0.81615,0.75377,-0.707975,0.99463,0.73756,14.5746,0.7882,1662,11.63371,66.37053,4.871,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
235,408,2.315525,83.17,40.73,0.042392629,0.957190507,70.34077934,0.00102424,0.832575,0.82344,0.75871,-0.723415,0.99761,0.731895,15.165625,0.787945,1662,12.053735,66.4427,4.514,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
236,409,2.323867384,83.57,41.64,0.084210591,0.954286744,79.73414654,0.001021929,0.828125,0.81299,0.76246,-0.680635,0.99623,0.743485,14.11431,0.79193,1662,11.770965,65.362485,4.613,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
237,410,2.279512947,83.85,46.03,0.108200288,0.91635695,78.84090481,0.001002737,0.83074,0.81779,0.76064,-0.69136,0.99536,0.7385,14.39333,0.790105,1662,11.9572,69.94925,4.685,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
238,411,2.026,74.39,28.99,0.137364215,0.882541481,79.14501095,0.000939427,0.773795,0.755385,0.678275,-0.39277,0.96712,0.66127,9.18795,0.705715,1662,9.22281,61.20339,3.971,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
239,412,2.09,75.8,30.68,0.110955643,0.82006667,77.77590499,0.001057781,0.79155,0.77109,0.693115,-0.43683,0.976185,0.6644,10.004395,0.71586,1662,9.96977,68.91153,3.787,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
240,501,2.329,83.08,41.08,0.248384557,0.978786238,81.71742044,0.000817857,0.83917,0.813575,0.725345,-0.76231,0.995025,0.717635,14.955335,0.771865,1662,12.1556,62.205975,3.159,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
241,502,2.31,82.15,43.78,0.233095253,0.942192792,79.371246,0.000877225,0.8305,0.80388,0.71074,-0.76578,0.985905,0.7104,14.534845,0.76212,1662,11.805675,64.84525,3.456,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
242,503,2.257821968,81.09,41.44,0.147672053,0.919329443,77.51139456,0.000846785,0.831965,0.81077,0.71032,-0.769955,0.99067,0.704705,14.937365,0.760545,1662,11.895485,60.202605,3.728,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
243,504,2.26747402,79.77,38.01,0.096078819,0.937389563,75.41520459,0.000918274,0.8332,0.812515,0.723595,-0.76067,0.993845,0.721675,14.993345,0.773765,1662,11.93682,61.99347,3.857,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
244,505,2.299,77.89,35.63,0.095515704,0.879169473,75.01408913,0.000943545,0.826485,0.805935,0.7145,-0.7398,0.98884,0.716145,14.44237,0.766355,1662,11.62417,61.480405,3.306,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
245,506,2.258203433,78.73,39.16,0.091472525,0.889361905,69.88303995,0.000992535,0.841545,0.81756,0.720285,-0.78354,0.995085,0.702655,15.48361,0.762955,1662,12.282585,62.831405,3.524,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
246,507,2.262,72.1,29.19,0.088777786,0.850201765,77.24775865,0.00096285,0.792545,0.772485,0.671415,-0.533035,0.962555,0.67987,10.94896,0.72245,1662,10.21342,61.51392,2.871,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
247,508,2.197,69.09,24.64,0.05653081,0.895947823,67.04529727,0.000961731,0.790155,0.77252,0.67024,-0.512835,0.961015,0.67519,10.84936,0.719495,1662,10.152625,61.256435,2.881,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
248,509,2.31,74.29,30.42,0.053013347,0.878216826,66.58370608,0.00097227,0.82186,0.80404,0.709375,-0.702525,0.983245,0.70963,13.948445,0.759465,1662,11.445785,67.86803,3.228,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
249,510,2.3155,75.53,33.2,0.050660195,0.890337573,67.69612842,0.000959655,0.830355,0.809795,0.707665,-0.73681,0.988475,0.698235,14.586275,0.75472,1662,11.76143,72.392635,3.523,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
250,511,2.332706763,79.76,39.08,0.07404657,0.836937985,69.97255894,0.000979672,0.83265,0.80999,0.714255,-0.76984,0.990155,0.7094,14.94198,0.76348,1662,11.91528,65.158085,3.624,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
251,512,2.3655,80.63,37.21,0.06673602,0.938458724,64.76866348,0.000949292,0.833555,0.81301,0.73228,-0.78358,0.99113,0.73568,15.29322,0.784015,1662,12.01618,70.81942,3.605,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
252,601,2.394070522,79.26,36.69,0.179781076,0.935962998,72.46229416,0.000804182,0.83305,0.81378,0.719865,-0.78095,0.99322,0.714805,15.304,0.76963,1662,11.939595,70.01865,3.705,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
253,602,2.351,77.05,36.05,0.093516286,0.922392117,71.58576376,0.000891514,0.826325,0.80567,0.714495,-0.777425,0.989305,0.72141,14.8394,0.770155,1662,11.620685,67.033165,3.54,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
254,603,2.186,69.58,27.36,0.162408439,0.884768864,84.43953555,0.000810127,0.798785,0.78082,0.66942,-0.568105,0.96428,0.671285,11.634805,0.719495,1662,10.473825,70.66936,2.74,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
255,604,2.189,68.5,24.76,0.111119289,0.919801655,61.10450162,0.000867789,0.79891,0.78161,0.68482,-0.555985,0.97657,0.693455,11.675155,0.73732,1662,10.4148,46.13741,2.84,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
256,605,2.2895,70.99,27.92,0.104889573,0.82820416,72.1374043,0.000819434,0.81612,0.801815,0.699695,-0.724845,0.974305,0.703815,14.168685,0.754445,1662,11.279715,62.416225,3.131,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
257,606,2.297625,73.03,30.73,0.049132546,0.878271672,70.78664712,0.000879556,0.829885,0.81066,0.702165,-0.7624,0.98649,0.689185,15.031195,0.749095,1662,11.814165,60.90361,3.263,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
258,607,2.412,79.78,38.03,0.119943976,0.909400845,79.37920728,0.000856455,0.829285,0.81093,0.72916,-0.77853,0.98676,0.733135,15.22506,0.78069,1662,11.81711,63.1734,4.194,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
259,608,2.402144656,78.2,33.83,0.053239088,0.948846885,60.48790979,0.000897968,0.82003,0.8051,0.71977,-0.746075,0.988665,0.73377,14.58168,0.77793,1662,11.39832,66.680595,3.675,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
260,609,2.292,74.56,30.3,0.056760533,0.948356609,66.72229411,0.000966378,0.8108,0.798295,0.70946,-0.72723,0.977575,0.727915,14.069805,0.770615,1662,11.089255,62.518155,3.404,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
261,610,2.308,73.82,30.14,0.044469248,0.828343653,60.86428183,0.000989181,0.82681,0.811005,0.713365,-0.777195,0.984715,0.71047,15.147565,0.76458,1662,11.73765,65.653655,3.051,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
262,611,2.317975,77.06,33.24,0.049400761,0.863931732,66.11521666,0.001053093,0.817945,0.800675,0.70901,-0.726975,0.980335,0.716835,14.151705,0.76371,1662,11.297625,62.05529,3.533,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
263,612,2.411,79.59,35.22,0.059099455,0.962133887,65.50042215,0.000967586,0.82346,0.804715,0.73026,-0.741585,0.988615,0.74577,14.526545,0.786575,1662,11.531105,64.571595,3.551,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
264,701,2.326048708,78.76,36.29,0.068094219,0.894823137,61.86132934,0.000992412,0.833805,0.811525,0.71534,-0.75687,0.993645,0.706875,14.843865,0.76278,1662,11.92602,69.866755,4.52,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
265,702,2.279,78.52,35.8,0.030274634,0.915090803,56.79509483,0.001124649,0.82208,0.798625,0.703655,-0.73002,0.98828,0.710435,13.89023,0.758775,1662,11.386285,69.87604,4.409,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
266,703,2.0,65.96,20.71,0.06466068,0.852253905,65.54843231,0.000969991,0.75854,0.743055,0.62254,-0.418865,0.936255,0.638465,9.00284,0.67773,1662,8.831285,70.414535,3.852,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
267,704,1.954,61.77,18.51,0.056382398,0.880144167,69.95086296,0.000948823,0.75439,0.74245,0.62371,-0.396575,0.93773,0.63532,8.98547,0.676305,1662,8.642345,69.051955,3.023,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
268,705,2.205075,67.23,25.68,0.077933492,0.825514351,67.22543718,0.000850265,0.804975,0.792535,0.67912,-0.668375,0.965855,0.68551,13.055475,0.7354,1662,10.850185,68.64594,4.687,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
269,706,2.223,72.24,30.33,0.07916739,0.860037474,69.22984569,0.00087676,0.82737,0.8087,0.699545,-0.73221,0.98406,0.68431,14.43535,0.744605,1662,11.71156,67.80974,4.488,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
270,707,2.297000458,76.89,33.6,0.144694285,0.861790962,79.64592211,0.000807904,0.820615,0.802485,0.70667,-0.709945,0.98313,0.70806,13.99974,0.75773,1662,11.37172,63.21893,5.011,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
271,708,2.211534013,71.56,28.05,0.07714067,0.883900838,64.26089683,0.000819938,0.808095,0.793875,0.69135,-0.655805,0.979215,0.70028,12.98249,0.747535,1662,10.851725,65.418735,4.013,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
272,709,2.218,70.29,27.68,0.098682124,0.879324742,66.63736063,0.000823469,0.807405,0.79664,0.689205,-0.70276,0.971435,0.70031,13.72165,0.749065,1662,10.91435,62.18038,4.111,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
273,710,2.232,74.61,32.1,0.087922078,0.865283174,73.64516792,0.00080751,0.82911,0.81175,0.70851,-0.755975,0.98412,0.69844,14.98783,0.756125,1662,11.81928,63.46708,3.948,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
274,711,2.278200736,77.28,35.24,0.105901571,0.887023448,66.99424924,0.000839939,0.82618,0.805815,0.7078,-0.755355,0.98717,0.707035,14.61363,0.759815,1662,11.62982,62.5764,4.37,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
275,712,2.316,78.51,37.05,0.166450557,0.879407436,89.85458448,0.000802743,0.826365,0.807555,0.72148,-0.754575,0.989185,0.72565,14.600785,0.77413,1662,11.669935,61.50439,4.554,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
276,713,2.2715,72.75,28.54,0.078376785,0.871180845,68.93898539,0.00086677,0.80051,0.78856,0.698835,-0.642735,0.968035,0.72068,12.85787,0.75952,1662,10.637105,63.60209,3.734,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,95
277,714,2.209,72.81,29.64,0.140777974,0.903822441,69.479826,0.000830809,0.81253,0.795715,0.68966,-0.684255,0.972675,0.69409,13.38541,0.744055,1662,11.113395,63.11565,4.016,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
278,801,2.181,67.62,25.86,0.01073399,0.832744554,36.70790252,0.001181858,0.80862,0.789665,0.689375,-0.663975,0.98063,0.70656,12.924025,0.74993,1662,10.85256,63.01476,3.369,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,135
279,802,2.131,68.66,27.16,0.020281376,0.934940897,49.43413507,0.001108161,0.82429,0.80579,0.71014,-0.765865,0.98764,0.71559,14.626445,0.765855,1662,11.594125,62.67958,4.146,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
280,803,2.361293646,76.71,34.22,0.054166354,0.980444397,66.0644201,0.000981334,0.827125,0.805065,0.71032,-0.769385,0.99034,0.713315,14.677785,0.76423,1662,11.640835,70.87311,4.689,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,255
281,804,2.347108911,78.58,36.57,0.032754097,0.894727289,58.91659787,0.001070091,0.82194,0.80522,0.70927,-0.736,0.98458,0.71546,14.37194,0.764145,1662,11.48898,68.077545,4.363,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
282,805,2.330256156,77.74,33.54,0.053248591,0.88870248,68.39582956,0.000967001,0.819425,0.79995,0.714285,-0.69741,0.991255,0.73037,13.68957,0.77282,1662,11.268365,68.743675,4.518,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,215
283,806,2.231,74.39,28.72,0.067188392,0.899732406,59.09663395,0.001003344,0.81511,0.797045,0.707735,-0.70285,0.981165,0.72309,13.578355,0.76619,1662,11.20519,65.992445,4.892,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
284,807,2.2545,74.78,30.21,0.041758401,0.930306932,57.94578374,0.000979312,0.83242,0.811705,0.71418,-0.75292,0.98598,0.704565,14.89975,0.760285,1662,11.91868,65.4081,4.127,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,175
285,808,2.225061533,73.99,29.41,0.029786507,0.906590139,52.05649639,0.001023869,0.744455,0.729655,0.62134,-0.380675,0.92566,0.649315,8.29934,0.679405,1662,8.252425,70.997115,4.213,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
286,809,2.0,64.56,21.1,0.082705511,0.920725409,68.11367066,0.000943786,0.73071,0.708895,0.580155,-0.32803,0.903555,0.59693,7.388575,0.633795,1662,7.719475,69.30277,3.972,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,0
287,810,1.6585,57.24,16.76,0.081198813,0.882425708,76.09401869,0.000888478,0.82296,0.80524,0.69921,-0.73638,0.98142,0.696925,14.23877,0.751205,1662,11.5503,68.40367,3.353,108.458,20220721,for_nitrogen_treatment,for_nitrogen_treatment,
288,101,2.402010587,86.15,44.99,0.116453003,0.951037375,72.93483884,0.001001502,0.798715,0.77796,0.771825,-0.702365,0.99601,0.902505,11.75144,0.869995,2214,10.46464,33.119795,3.378,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
289,102,2.335651423,86.9,47.94,0.181390853,0.946076383,80.90412285,0.000953232,0.79624,0.775755,0.77009,-0.681725,0.99091,0.89383,11.56053,0.864375,2214,10.36919,33.863095,3.678,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
290,103,2.256024734,83.94,44.59,0.222693494,0.916845407,81.04261562,0.000956518,0.794955,0.772685,0.741515,-0.66737,0.99104,0.83967,11.213055,0.829535,2214,10.28821,33.71398,3.122,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
291,104,2.256952632,85.38,48.8,0.190468597,0.887866162,87.23165588,0.001014327,0.782965,0.76124,0.73304,-0.62988,0.986935,0.847605,10.643775,0.82789,2214,9.731275,31.515865,3.591,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
292,105,2.253,83.99,44.08,0.174690079,0.875309308,83.45274502,0.000943953,0.784795,0.76196,0.73866,-0.61925,0.98921,0.858225,10.566445,0.83394,2214,9.832375,38.316345,3.366,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
293,106,2.2535,82.42,44.91,0.195079367,0.877442814,81.63701578,0.000955547,0.78698,0.760685,0.73748,-0.614105,0.98597,0.85157,10.54804,0.82999,2214,9.979,38.22602,3.075,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
294,107,2.009,74.36,23.63,0.150199404,0.857733239,80.98419597,0.000877562,0.69333,0.663845,0.625405,-0.281275,0.91607,0.74159,5.954745,0.71091,2214,6.329825,37.37422,2.221,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
295,108,1.935,72.75,22.57,0.109895823,0.869778417,74.05796113,0.000941675,0.686355,0.65561,0.598775,-0.27155,0.903785,0.697295,5.79047,0.678755,2214,6.105545,38.515255,2.386,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
296,109,2.310381194,84.75,40.41,0.232466981,0.938806302,84.31432644,0.000793074,0.790505,0.770025,0.74874,-0.66425,0.99045,0.870255,11.17975,0.845755,2214,10.1251,51.356095,3.648,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
297,110,2.28,84.03,42.7,0.333303645,0.944255148,85.26887469,0.000801992,0.7976,0.775975,0.76636,-0.691685,0.99262,0.895565,11.725355,0.864525,2214,10.448085,48.778745,3.561,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
298,111,2.291450971,87.48,42.86,0.450533462,0.958585723,83.99460094,0.000781504,0.787965,0.76178,0.754965,-0.591405,0.990525,0.8788,10.35709,0.847045,2214,9.948255,59.2499,3.46,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
299,112,2.321,85.81,39.45,0.323060413,0.967323459,81.37786369,0.000796112,0.79068,0.76019,0.746995,-0.582275,0.992935,0.859995,10.22016,0.835725,2214,9.988385,52.940385,3.549,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
300,201,2.321828021,84.77,43.78,0.151732814,0.980832957,82.46590055,0.000955966,0.80148,0.782055,0.771895,-0.727465,0.996385,0.893465,12.11435,0.867115,2214,10.61537,61.097,4.19,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
301,202,2.297533114,84.21,41.67,0.219676756,0.987683196,84.14538116,0.000857541,0.801905,0.78355,0.77256,-0.73573,0.993185,0.89169,12.276065,0.8674,2214,10.671995,42.11706,4.476,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
302,203,2.267537172,85.92,44.91,0.347884732,0.978697444,84.99454974,0.000827073,0.808005,0.786295,0.77356,-0.736675,0.99576,0.87604,12.328515,0.86081,2214,10.92504,37.101705,4.522,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
303,204,2.367,85.03,44.31,0.249859274,0.974439773,84.30630469,0.000841352,0.798985,0.779575,0.77267,-0.719845,0.994625,0.899655,11.99523,0.86993,2214,10.50657,72.290275,4.282,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
304,205,2.325,86.69,42.6,0.294143553,0.97204846,85.08219921,0.000814056,0.79095,0.764485,0.765675,-0.615775,0.993635,0.903905,10.633975,0.863235,2214,10.064845,51.684855,3.775,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
305,206,2.316623757,85.58,43.91,0.323079462,0.978857063,84.57529688,0.000866802,0.797725,0.769565,0.76034,-0.631785,0.99234,0.87465,10.928455,0.849605,2214,10.407665,53.284925,3.947,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
306,207,2.333026174,83.5,38.92,0.284023187,0.946398363,84.17163647,0.000788708,0.798695,0.777355,0.765345,-0.67514,0.99376,0.88315,11.53767,0.85783,2214,10.45074,51.58426,3.831,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
307,208,2.309,82.0,35.8,0.145323232,0.982801727,79.03476006,0.000903155,0.793925,0.771115,0.7521,-0.657935,0.99198,0.866285,11.152075,0.84472,2214,10.246375,53.25034,3.935,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
